test/prince/d2/prince_sbox_nf2.nl,0.110959,44.731385,2,"4,8,12",130.141216,2,"4,8,12",1.123825,1
test/present/present_sbox_nf2.nl,0.055164,4.386759,2,"4,8,12",12.961241,2,"4,8,12",0.323529,1
test/skinny/d2/SKINNY_Sbox_NF2.nl,0.087589,1.590316,2,"4,8,12",3.786525,2,"4,8,12",0.553482,1
test/Midori/d2/Midori_Sbox_NF2.nl,0.048983,4.343637,2,"4,8,12",11.357900,2,"4,8,12",0.327984,1
test/keccak/NF/Chi_NoFresh2.nl,0.039999,1.305958,2,"5,10,15",2.186499,2,"5,10,15",0.149321,1
test/aes/4Fresh1/GF256Inv_Unit.nl,2.092177,12.301266,1,"8,16",4498.572612,1,"8,16",3.802958,1
