./test/cms/cms3.nl,7, 2078724, 2.221442,2,"73,76,101"
./test/uma/uma2_comp.nl,7, 3849, 0.184194,1,"19,72"
./test/uma/uma2.nl,7, 30501, 0.222869,2,"1,2,3"
./test/linear/Am.nl,47, 54, 0.112668,1,"1,2"
./test/linear/Aout.nl,47, 37, 0.017918,1,"1,2"
./test/linear/Ain.nl,47, 37, 0.011816,1,"1,2"
./test/isw/isw_sni_ref1.nl,7, 199, 0.015418,1,"1,2"
./test/isw/isw_sni_ref2.nl,7, 76841, 0.166035,2,"1,2,3"
./test/quadratic/q12.nl,47, 374, 0.113934,1,"1,5"
./test/prince/d1/PRINCESboxInv_NF.nl,47, 5104, 0.177615,1,"4,8"
./test/prince/d1/prince_sbox_dusan_CMS1.nl,47, 840914, 1.000849,1,"4,8"
./test/prince/d1/prince_sbox_TI1.nl,47, 217881, 0.085342,1,"17,54"
./test/prince/d1/PRINCESbox_NF.nl,47, 4276, 0.075785,1,"4,8"
./test/keccak/dom/keccak_sbox1.nl,111, 995, 0.302877,1,"5,10"
./test/keccak/dom/keccak_sbox3.nl,./test/keccak/dom/keccak_sbox2.nl,111, 2027727, 2.851930,2,"5,10,15"
./test/keccak/low-latency/3/keccak_sbox.nl,111, 458116354, 382.204968,3,"1,2,3,4"
./test/keccak/low-latency/2/keccak_sbox.nl,111, 544077, 1.025818,2,"1,2,3"
./test/keccak/low-latency/1/keccak_sbox.nl,111, 762, 0.212655,1,"1,2"
./test/aes/cms/aes_sbox_cms1.nl,./test/aes/1Fresh/AES_GF256_Inversion_1fresh.nl,1279, 11788253, 3.139076,1,"4,8"
./test/aes/dom/aes_sbox_dom1.nl,./test/aes/NoFresh/AES_GF256_Inversion_NOfresh.nl,1279, 6023191, 2.277122,1,"4,8"
./test/pini/mulPINI2.nl,7, 89, 0.069677,1,"49"
./test/pini/mulPINI1.nl,7, 25, 0.073654,1,"20"
./test/Midori/d1/MidoriSbox.nl,47, 4041, 0.303369,1,"4,8"
./test/present/sharedSbox_uniform1.nl,47, 64822, 0.213253,1,"56,108"
./test/present/sharedSbox_non-uniform.nl,47, 20208, 0.104687,1,"151"
./test/present/sharedSbox_uniform2.nl,47, 55742, 0.267471,1,"130,199"
./test/para/para1.nl,7, 261, 0.023226,1,"1,2"
./test/para/paraSNI3.nl,7, 13182171, 5.604956,3,"1,2,3,4"
./test/para/para3.nl,7, 5813757, 3.008231,3,"1,2,3,4"
./test/para/para2.nl,7, 37002, 0.090130,2,"1,2,3"
./test/skinny/d1/skinny_sbox8_CMS1.nl,1279, 27246, 0.170853,1,"8,16"
./test/skinny/d1/skinny_sbox8_TI1.nl,1279, 6835947, 4.300854,1,"37,197"
./test/dom/domSNI3.nl,7, 16647012, 7.547428,3,"1,2,3,4"
./test/dom/domSNI2.nl,7, 33111, 0.050399,2,"1,2,3"
./test/dom/dom2.nl,7, 28041, 0.051657,2,"1,2,3"
./test/dom/domSNI1.nl,7, 129, 0.062415,1,"1,2"
./test/dom/dom3.nl,7, 13666183, 6.338349,3,"1,2,3,4"
./test/dom/dom-dep2.nl,2, 55179, 0.112702,1,"28,56"
./test/dom/dom1.nl,7, 119, 0.214655,1,"1,2"
./test/hpc/hpc2_2.nl,7, 69649, 0.714481,2,"1,2,3"
./test/hpc/hpc1_2.nl,7, 68354, 0.198947,2,"1,2,3"
./test/hpc/hpc1_1.nl,7, 216, 0.033474,1,"1,2"
./test/hpc/hpc2_1.nl,7, 153, 0.013235,1,"1,2"
