test/ISW_mult/2shares.nl,0.007983,0.011657,1,"1,2",0.016621,0,"15",0.007531,1
test/ISW_mult/3shares.nl,0.020664,0.064012,2,"1,2,3",0.032812,0,"33",0.022598,1
test/ISW_mult/4shares.nl,0.030437,0.467100,3,"1,2,3,4",0.055006,0,"58",0.039583,1
test/ISW_mult/5shares.nl,0.046375,74.928856,4,"1,2,3,4,5",0.093061,0,"90",0.050687,1
test/refresh_nlogn/2shares.nl,0.001479,0.003925,1,"1,2",0.005086,1,"1,2",0.001748,1
test/refresh_nlogn/4shares.nl,0.011792,0.081343,3,"1,2,3,4",0.061766,3,"1,2,3,4",0.021711,1
test/refresh_nlogn/6shares.nl,0.027931,20.502289,5,"1,2,3,4,5,6",72.657597,5,"1,2,3,4,5,6",0.122914,1
test/ISW_mult/6shares.nl,0.415163,0,"129",0.055540,1
test/refresh_nlogn/7shares.nl,3804.167157,6,"1,2,3,4,5,6,7",0.243509,1
