test/cms/cms3.nl,1.046117,2,"73,76,101"
test/uma/uma2_comp.nl,0.057767,1,"19,72"
test/uma/uma2.nl,0.066671,2,"1,2,3"
test/linear/Am.nl,0.024269,1,"1,2"
test/linear/Aout.nl,0.023151,1,"1,2"
test/linear/Ain.nl,0.022075,1,"1,2"
test/isw/isw_sni_ref1.nl,0.034878,1,"1,2"
test/isw/isw_sni_ref2.nl,0.070159,2,"1,2,3"
test/quadratic/q12.nl,0.039618,1,"1,5"
test/prince/d1/PRINCESboxInv_NF.nl,0.058444,1,"4,8"
test/prince/d1/prince_sbox_dusan_CMS1.nl,0.545755,1,"4,8"
test/prince/d1/prince_sbox_TI1.nl,0.086102,1,"17,54"
test/prince/d1/PRINCESbox_NF.nl,0.059090,1,"4,8"
test/keccak/dom/keccak_sbox1.nl,0.051263,1,"5,10"
test/keccak/dom/keccak_sbox3.nl,7307.213684,3,"5,10,15,20"
test/keccak/dom/keccak_sbox2.nl,2.902083,2,"5,10,15"
test/keccak/low-latency/3/keccak_sbox.nl,726.346626,3,"1,2,3,4"
test/keccak/low-latency/2/keccak_sbox.nl,1.466325,2,"1,2,3"
test/keccak/low-latency/1/keccak_sbox.nl,0.110106,1,"1,2"
test/aes/cms/aes_sbox_cms1.nl,7060.485022,1,"8,16"
test/aes/1Fresh/AES_GF256_Inversion_1fresh.nl,6.195746,1,"4,8"
test/aes/dom/aes_sbox_dom1.nl,799.658283,1,"8,16"
test/aes/NoFresh/AES_GF256_Inversion_NOfresh.nl,4.832812,1,"4,8"
test/pini/mulPINI2.nl,0.058426,1,"49"
test/pini/mulPINI1.nl,0.038794,1,"20"
test/Midori/d1/MidoriSbox.nl,0.068150,1,"4,8"
test/present/sharedSbox_uniform1.nl,0.197551,1,"56,108"
test/present/sharedSbox_non-uniform.nl,0.135192,1,"150"
test/present/sharedSbox_uniform2.nl,0.110620,1,"130,199"
test/para/para1.nl,0.054319,1,"1,2"
test/para/paraSNI3.nl,3.245510,3,"1,2,3,4"
test/para/para3.nl,1.704414,3,"1,2,3,4"
test/para/para2.nl,0.099480,2,"1,2,3"
test/skinny/d1/skinny_sbox8_CMS1.nl,0.290264,1,"8,16"
test/skinny/d1/skinny_sbox8_TI1.nl,4.553972,1,"37,197"
test/dom/domSNI3.nl,4.337734,3,"1,2,3,4"
test/dom/domSNI2.nl,0.086472,2,"1,2,3"
test/dom/dom2.nl,0.101772,2,"1,2,3"
test/dom/domSNI1.nl,0.049031,1,"1,2"
test/dom/dom3.nl,3.901019,3,"1,2,3,4"
test/dom/dom-dep2.nl,0.148250,1,"28,56"
test/dom/dom1.nl,0.061424,1,"1,2"
test/hpc/hpc2_2.nl,0.110221,2,"1,2,3"
test/hpc/hpc1_2.nl,0.114090,2,"1,2,3"
test/hpc/hpc1_1.nl,0.062325,1,"1,2"
test/hpc/hpc2_1.nl,0.065749,1,"1,2"
